model,category,part_number,normalized_part_number,description
PL-520,Turntable,PWR-026,PWR-026,Power supply assembly (KCT)
PL-518,Turntable,PWR-027,PWR-027,Power supply assembly (KUT)
PL-518,Turntable,PWR-028,PWR-028,Power supply assembly (HGT)
PL-516,Turntable,PWR-031,PWR-031,Power supply assembly (KCT)
PL-518,Turntable,PWR-032,PWR-032,Power supply assembly (KCT)
PL-518,Turntable,PWR-035,PWR-035,Power supply assembly A (HGT)
PL-540,Turntable,PWR-040,PWR-040,Power supply assembly (KUT)
PL-540,Turntable,PWR-042,PWR-042,Power supply assembly (KCT)
PL-560,Turntable,PWR-044,PWR-044,Power supply assembly (KUT)
PL-560,Turntable,PWR-045,PWR-045,Power supply assembly (KCT)
PL-630,Turntable,PWR-048,PWR-048,Power supply assembly (KUT)
PL-630,Turntable,PWR-049,PWR-049,Power supply assembly (KCT)
PL-600/600X,Turntable,PWR-056,PWR-056,"Power supply assembly (HET, HBT)"
PL-L1000,Turntable,PWR-057,PWR-057,POWER SUPPLY Ass'y
PL-L1000,Turntable,PWR-057,PWR-057,"Power supply assembly (HET, HBT)"
PL-L1000,Turntable,PWR-058,PWR-058,Power supply assembly (S/G)
PL-510,Turntable,PWR-810,PWR-810,Power supply assembly A
PL-510S,Turntable,PWR-810,PWR-810,Power supply assembly A
PL-510A,Turntable,PWR-816,PWR-816,Power supply assembly A
PL-510A,Turntable,PWR-818,PWR-818,Power supply A assembly (HGT)
PL-530,Turntable,PWR-820,PWR-820,"Power supply assembly (KCT, KUT)"
PL-530,Turntable,PWR-821,PWR-821,"Power supply assembly (S, ST)"
PL-550,Turntable,PWR-827,PWR-827,Power supply assembly (KUT)
PL-570,Turntable,PWR-828,PWR-828,Power supply assembly (KUT)
PL-570,Turntable,PWR-830,PWR-830,Power supply assembly (KCT)
PL-550,Turntable,PWR-832,PWR-832,Power supply assembly (KCT)
PL-570,Turntable,PWR-834,PWR-834,Power supply assembly (HGT)
PL-510,Turntable,PWX-003,PWX-003,Positional detector
PL-510S,Turntable,PWX-003,PWX-003,Positional detector
PL-510A,Turntable,PWX-004,PWX-004,Locational detector assembly
PL-550,Turntable,PWX-006,PWX-006,Positional detector assembly
PLC-590,Turntable,PWX-006,PWX-006,Positinel detector assembly
PL-530,Turntable,PWX-007,PWX-007,Positional detector assembly
PLC-590,Turntable,PWX-010,PWX-010,Meter drive circuit assembly
PL-570,Turntable,PWX-011,PWX-011,Auto return detector assembly
PL-540,Turntable,PWX-021,PWX-021,Oscillator assembly
PL-560,Turntable,PWX-022,PWX-022,Oscillator assembly
PL-630,Turntable,PWX-022,PWX-022,Oscillator assembly
PL-540,Turntable,PWX-023,PWX-023,Speed detector assembly
PL-560,Turntable,PWX-023,PWX-023,Speed detector assembly
PL-630,Turntable,PWX-023,PWX-023,Speed detector assembly
PL-630,Turntable,PWX-027,PWX-027,Tonearm drive assembly
PL-560,Turntable,PWX-028,PWX-028,Control assembly
PL-630,Turntable,PWX-035,PWX-035,Control (A) assembly
PL-570,Turntable,PWX-066,PWX-066,Positional detector assembly
CT-F8282,Cassette Tape,PWX-113,PWX-113,Indicator assembly
PL-12DII,Turntable,PXA-003-0,PXA-003,Hinge (KUT)
PL-71,Turntable,PXA-008-A,PXA-008,Switch assembly
PL-12DII,Turntable,PXA-014-0,PXA-014,Hinge (KCT)
PL-71,Turntable,PXA-019-A,PXA-019,Arm rest assembly
PL-51A,Turntable,PXA-030-A,PXA-030,Arm rest assembly
PL-55X,Turntable,PXA-047-0,PXA-047,Insulator assembly
PL-530,Turntable,PXA-070,PXA-070,Hinge
PL-550,Turntable,PXA-085,PXA-085,AS assembly
PL-550,Turntable,PXA-086,PXA-086,EV sheet assembly
PL-570,Turntable,PXA-088,PXA-088,AS plate unit
PL-510,Turntable,PXA-103,PXA-103,Arm rest unit
PL-510A,Turntable,PXA-103,PXA-103,Arm rest unit
PL-510S,Turntable,PXA-103,PXA-103,Arm rest unit
PL-112D,Turntable,PXA-104,PXA-104,Arm rest assembly
PL-117D,Turntable,PXA-104,PXA-104,Arm rest assembly
PL-510,Turntable,PXA-104,PXA-104,Arm rest assembly
PL-510A,Turntable,PXA-104,PXA-104,Arm rest assembly
PL-510S,Turntable,PXA-104,PXA-104,Arm rest assembly
PL-510,Turntable,PXA-106,PXA-106,Storbo case assembly
PL-510S,Turntable,PXA-106,PXA-106,Storbo case assembly
PL-510,Turntable,PXA-107,PXA-107,FUNCTION MECHANISM ASSEMBLY
PL-510S,Turntable,PXA-107,PXA-107,FUNCTION MECHANISM ASSEMBLY
PL-112D,Turntable,PXA-108,PXA-108,Hinge
PL-117D,Turntable,PXA-108,PXA-108,Hinge
PL-510A,Turntable,PXA-108,PXA-108,Hinge
PL-510,Turntable,PXA-109,PXA-109,Foot assembly
PL-510A,Turntable,PXA-109,PXA-109,Foot assembly
PL-510S,Turntable,PXA-109,PXA-109,Foot assembly
PL-510,Turntable,PXA-117,PXA-117,Bottom plate assembly
PL-510A,Turntable,PXA-117,PXA-117,Bottom plate assembly
PL-510S,Turntable,PXA-117,PXA-117,Bottom plate assembly
PL-117D,Turntable,PXA-124,PXA-124,Speed selector button assembly
PL-112D,Turntable,PXA-134,PXA-134,Center shaft assembly
PL-117D,Turntable,PXA-134,PXA-134,Center shaft assembly
PL-117D,Turntable,PXA-142,PXA-142,Elevation lever assembly
PL-117D,Turntable,PXA-143,PXA-143,Disc size lever assembly
PL-115D,Turntable,PXA-148,PXA-148,FOOT ASSY PL115D
PL-117D,Turntable,PXA-148,PXA-148,Foot assembly
PL-117D,Turntable,PXA-149,PXA-149,PU plate assembly
PL-117D,Turntable,PXA-150,PXA-150,Speed selector assembly
PL-510,Turntable,PXA-155,PXA-155,Foot assembly
PL-510A,Turntable,PXA-155,PXA-155,Foot assembly
PL-510S,Turntable,PXA-155,PXA-155,Foot assembly
PL-112D,Turntable,PXA-159,PXA-159,Dust cover assembly
PL-117D,Turntable,PXA-159,PXA-159,Dust cover assembly
PL-510,Turntable,PXA-159,PXA-159,Dust cover assembly
PL-510A,Turntable,PXA-159,PXA-159,Dust cover assembly
PL-510S,Turntable,PXA-159,PXA-159,Dust cover assembly
PL-550,Turntable,PXA-164,PXA-164,Arm rest assembly
PL-550,Turntable,PXA-165,PXA-165,EV assembly
PL-550,Turntable,PXA-171,PXA-171,Hinge assembly
PL-570,Turntable,PXA-171,PXA-171,Hinge
PLC-590,Turntable,PXA-171,PXA-171,Hinge
PL-510,Turntable,PXA-180,PXA-180,FUNCTION MECHANISM ASSEMBLY (KCT model)
PL-117D,Turntable,PXA-187,PXA-187,Main plate assembly (HGT model)
PL-530,Turntable,PXA-196,PXA-196,Function lever assembly
PL-530,Turntable,PXA-198,PXA-198,Foot assembly
PL-530,Turntable,PXA-200,PXA-200,Platter assembly
PL-530,Turntable,PXA-206,PXA-206,Plate
PL-560,Turntable,PXA-206,PXA-206,Stopper unit
PLC-590,Turntable,PXA-211,PXA-211,START-STOP button ass'y
PL-117D,Turntable,PXA-214,PXA-214,Main plate assembly (Q model)
PL-117D,Turntable,PXA-214,PXA-214,Main plate assembly (QT model)
PL-117D,Turntable,PXA-216,PXA-216,Function button assembly
PL-117D,Turntable,PXA-219,PXA-219,Main plate assembly (KUT model)
PL-117D,Turntable,PXA-220,PXA-220,Main plate assembly (KCT model)
PL-510A,Turntable,PXA-221,PXA-221,Strobo case assembly
PLC-590,Turntable,PXA-236,PXA-236,Dust cover assembly
PL-530,Turntable,PXA-241,PXA-241,Foot assembly
PL-570,Turntable,PXA-242,PXA-242,Anti skating assembly
PL-570,Turntable,PXA-244,PXA-244,Arm rest assembly
PL-570,Turntable,PXA-245,PXA-245,EV assembly
PL-570,Turntable,PXA-246,PXA-246,EV sheet assembly
PL-570,Turntable,PXA-247,PXA-247,EV selector assembly
PL-570,Turntable,PXA-252,PXA-252,Control assembly
PL-570,Turntable,PXA-253,PXA-253,Switch lever assembly
PL-570,Turntable,PXA-255,PXA-255,Selector assembly
PLC-590,Turntable,PXA-272,PXA-272,Connector assembly (H)
PLC-590,Turntable,PXA-286,PXA-286,Arm rest assembly
PL-570,Turntable,PXA-291,PXA-291,Bottom assembly (KUT)
PL-550,Turntable,PXA-292,PXA-292,Foot assembly
PL-570,Turntable,PXA-292,PXA-292,Foot assembly (KUT)
PL-500,Turntable,PXA-323,PXA-323,Hinge assembly
PL-500X,Turntable,PXA-323,PXA-323,Hinge assembly
PL-516,Turntable,PXA-323,PXA-323,Hinge assembly
PL-518,Turntable,PXA-323,PXA-323,Hinge assembly
PL-540,Turntable,PXA-323,PXA-323,Hinge assembly
PL-560,Turntable,PXA-323,PXA-323,Hinge assembly
PL-516,Turntable,PXA-324,PXA-324,Dust cover assembly
PL-518,Turntable,PXA-324,PXA-324,Dust cover assembly
PL-570,Turntable,PXA-346,PXA-346,Bottom assembly (KCT)
PL-570,Turntable,PXA-347,PXA-347,Foot assembly (KCT)
PLC-590,Turntable,PXA-352,PXA-352,D.D Motor
PLC-590,Turntable,PXA-353,PXA-353,Connector assembly (J)
PL-520,Turntable,PXA-354,PXA-354,PU plate assembly
PL-520,Turntable,PXA-355,PXA-355,Rotor assembly (HGT)
PL-560,Turntable,PXA-355,PXA-355,Rotor assembly (KCT)
PL-570,Turntable,PXA-359,PXA-359,Speed select assembly
PL-520,Turntable,PXA-363,PXA-363,Arm rest assembly
PLC-590,Turntable,PXA-373,PXA-373,Foot assembly
PL-600/600X,Turntable,PXA-380,PXA-380,Hinge assembly
PL-630,Turntable,PXA-380,PXA-380,Hinge assembly
PL-520,Turntable,PXA-381,PXA-381,EV assembly
PL-520,Turntable,PXA-384,PXA-384,Dust cover assembly
PL-520,Turntable,PXA-401,PXA-401,Sub panel assembly (HGT)
PL-520,Turntable,PXA-402,PXA-402,Under board assembly (HGT)
PL-520,Turntable,PXA-404,PXA-404,"Sub panel assembly (KCT,KUT)"
PL-520,Turntable,PXA-406,PXA-406,"Rotor assembly (KUT, KCT)"
PL-560,Turntable,PXA-406,PXA-406,Rotor assembly (KUT)
PL-520,Turntable,PXA-412,PXA-412,Selecter lever assembly
PL-520,Turntable,PXA-417,PXA-417,"Under board assembly (KCT, KUT)"
PL-516,Turntable,PXA-419,PXA-419,Lever assembly
PL-516,Turntable,PXA-420,PXA-420,EV sheet assembly
PL-518,Turntable,PXA-420,PXA-420,EV sheet assembly
PL-540,Turntable,PXA-420,PXA-420,EV sheet assembly
PL-516,Turntable,PXA-421,PXA-421,Arm rest assembly
PL-518,Turntable,PXA-421,PXA-421,Arm rest assembly
PL-540,Turntable,PXA-421,PXA-421,Arm rest assembly
PL-516,Turntable,PXA-441,PXA-441,Center shaft assembly
PL-540,Turntable,PXA-442,PXA-442,Lever assembly
PL-516,Turntable,PXA-443,PXA-443,PU plate A assembly
PL-540,Turntable,PXA-443,PXA-443,PU plate assembly
PL-520,Turntable,PXA-444,PXA-444,Turntable platter
PL-L1000,Turntable,PXA-463,PXA-463,Hinge assembly
PL-600/600X,Turntable,PXA-469,PXA-469,EV sheet assembly
PL-630,Turntable,PXA-469,PXA-469,EV sheet assembly
PL-600/600X,Turntable,PXA-500,PXA-500,Arm rest assembly
PL-12DII,Turntable,PXA-502-0,PXA-502,Main weight
PL-12DII,Turntable,PXA-503-A,PXA-503,Elevation assembly
PL-112D,Turntable,PXA-558,PXA-558,Head shell assembly
PL-117D,Turntable,PXA-558,PXA-558,"Head shell assembly (KCT, KUT model)"
PL-510,Turntable,PXA-558,PXA-558,Headshell assembly
PL-510S,Turntable,PXA-558,PXA-558,Headshell assembly
PL-550,Turntable,PXA-580,PXA-580,Weight assembly
PL-510,Turntable,PXA-598,PXA-598,Elevation arm assembly
PL-510A,Turntable,PXA-598,PXA-598,Elevation arm assembly
PL-510S,Turntable,PXA-598,PXA-598,Elevation arm assembly
PL-115D,Turntable,PXA-599,PXA-599,COUNTER WEIGHT
PL-117D,Turntable,PXA-599,PXA-599,Main weight
PL-510,Turntable,PXA-599,PXA-599,Counterweight
PL-510A,Turntable,PXA-599,PXA-599,Counter weight assembly
PL-510S,Turntable,PXA-599,PXA-599,Counterweight
PL-530,Turntable,PXA-599,PXA-599,Weight assembly
PL-117D,Turntable,PXA-615,PXA-615,Anti-skating assembly
PL-510,Turntable,PXA-622,PXA-622,Antiskating assembly
PL-510S,Turntable,PXA-622,PXA-622,Antiskating assembly
PL-117D,Turntable,PXA-630,PXA-630,"Head shell assembly (Q, QT, HGT model)"
PL-510A,Turntable,PXA-630,PXA-630,Headshell assembly (HGT)
PL-530,Turntable,PXA-630,PXA-630,Headshell (S type including cartridge)
PL-550,Turntable,PXA-630,PXA-630,Headshell assembly
PL-510A,Turntable,PXA-641,PXA-641,Anti skate assembly
PL-510A,Turntable,PXA-641,PXA-641,Anti skating assembly (HGT)
PL-570,Turntable,PXA-646,PXA-646,Counter weight assembly
PL-530,Turntable,PXA-648,PXA-648,Arm lift sheet assembly
CT-F8282,Cassette Tape,PXA-656,PXA-656,Door arm assembly
PL-520,Turntable,PXA-657,PXA-657,Main Weight
PL-500X,Turntable,PXA-676,PXA-676,Headshell assembly
PL-516,Turntable,PXA-676,PXA-676,"Headshell assembly (HG,HGT)"
PL-518,Turntable,PXA-676,PXA-676,Headshell assembly (Black type -HGT)
PL-516,Turntable,PXA-693,PXA-693,Headshell assembly
PL-518,Turntable,PXA-693,PXA-693,"Headshell assembly (KCT, KUT)"
PL-520,Turntable,PXA-693,PXA-693,Headshell
PL-540,Turntable,PXA-693,PXA-693,HeadshelI assembly
PL-540,Turntable,PXA-693,PXA-693,Headshell assembly
PL-560,Turntable,PXA-693,PXA-693,Headshell assembly
PL-516,Turntable,PXA-694,PXA-694,Weight assembly
PL-630,Turntable,PXA-697,PXA-697,Headshell assembly
PL-518,Turntable,PXA-708,PXA-708,Weight assembly
PL-540,Turntable,PXA-708,PXA-708,Main weight assembly
PL-560,Turntable,PXA-708,PXA-708,Main weight assembly
PL-630,Turntable,PXA-716,PXA-716,Main weight assembly
PL-500X,Turntable,PXA-720,PXA-720,Weight assembly
PL-600/600X,Turntable,PXA-735,PXA-735,Weight assembly
PL-600/600X,Turntable,PXA-735,PXA-735,Weight assembly
PL-600/600X,Turntable,PXA-736,PXA-736,Headshell assembly
PL-600/600X,Turntable,PXA-736,PXA-736,Headshell assembly (PL-600)
PL-100/100X,Turntable,PXA-791,PXA-791,Head shell assembly (PL-100X)
PL-200/200X,Turntable,PXA-791,PXA-791,Headshell assembly (PL-200X)
PL-100/100X,Turntable,PXA-792,PXA-792,Head shell assembly
PL-200/200X,Turntable,PXA-792,PXA-792,Headshell assembly (PL-200)
PL-500,Turntable,PXA-792,PXA-792,"Headshell assembly (KUT,KCT)"
PL-L1000,Turntable,PXA-804,PXA-804,Weight assembly
PL-500,Turntable,PXA-806,PXA-806,Weight assembly
PL-600/600X,Turntable,PXA-809,PXA-809,Headshell assembly (PL-600X)
PL-100/100X,Turntable,PXA-841,PXA-841,Weight assembly
PL-100/100X,Turntable,PXA-841,PXA-841,Weight assembly
PL-L800,Turntable,PXA-881,PXA-881,Headsheel assembly
PL-L800,Turntable,PXA-891,PXA-891,Weight shaft assembly
PL-L800,Turntable,PXA-893,PXA-893,Weight asssrnbly
PL-500,Turntable,PXB-001,PXB-001,PU plate assembly
PL-500X,Turntable,PXB-001,PXB-001,PU plate assembly
PL-500,Turntable,PXB-002,PXB-002,Arm rest assembly
PL-500X,Turntable,PXB-002,PXB-002,Arm rest assembly
PL-115D,Turntable,PXB-007,PXB-007,DUST COVER ASSY
PL-500,Turntable,PXB-010,PXB-010,D.D. motor
PL-500X,Turntable,PXB-010,PXB-010,D.D. motor
PL-500X,Turntable,PXB-010,PXB-010,MOTOR Ass'y
PL-600/600X,Turntable,PXB-022,PXB-022,D.D. motor assembly
PL-L1000,Turntable,PXB-061,PXB-061,DD Motor assembly
PL-200/200X,Turntable,PXB-092,PXB-092,Weight assembly
PL-200/200X,Turntable,PXB-092,PXB-092,Weight assembly
PL-100/100X,Turntable,PXB-094,PXB-094,Arm rest assembly
PL-200/200X,Turntable,PXB-094,PXB-094,Arm rest assembly
PL-500,Turntable,PXB-102,PXB-102,"Sub panel assembly (KUT, KCT)"
PL-500X,Turntable,PXB-103,PXB-103,Sub panel assembly
PL-500,Turntable,PXB-105,PXB-105,Sub panel assembly (S)
PL-100/100X,Turntable,PXB-107,PXB-107,EV sheet assembly
PL-200/200X,Turntable,PXB-107,PXB-107,EV sheet assembly
PL-L1000,Turntable,PXB-116,PXB-116,EV sheet assembly
PL-L1000,Turntable,PXB-118,PXB-118,Coil assembly
PL-L1000,Turntable,PXB-119,PXB-119,Cramper assembly
PL-L1000,Turntable,PXB-120,PXB-120,Bearing
PL-L1000,Turntable,PXB-120,PXB-120,Bearing
PL-L1000,Turntable,PXB-121,PXB-121,Bearing
PL-L1000,Turntable,PXB-121,PXB-121,Bearing
PL-200/200X,Turntable,PXB-125,PXB-125,Cartridge mounting screw assembly (PL-200)
PL-500,Turntable,PXB-125,PXB-125,"Cartridge mounting screw assembly (KUT,KCT)"
PL-500X,Turntable,PXB-125,PXB-125,Cartridge mounting screw assembly
PL-L1000,Turntable,PXB-125,PXB-125,Cartridge mounting part assembly
PL-600/600X,Turntable,PXB-126,PXB-126,Panel assembly (KUT)
PL-600/600X,Turntable,PXB-128,PXB-128,"Panel assembly (HET, HBT)"
PL-600/600X,Turntable,PXB-133,PXB-133,"Panel assembly (KCT,S,S/G)"
PL-L1000,Turntable,PXB-134,PXB-134,Screw
PL-200/200X,Turntable,PXB-151,PXB-151,Cut spring A assembly
PL-200/200X,Turntable,PXB-152,PXB-152,Cut spring assembly
PL-100/100X,Turntable,PXB-155,PXB-155,Hinge assembly
PL-200/200X,Turntable,PXB-155,PXB-155,Hinge assembly
PL-100/100X,Turntable,PXB-177,PXB-177,Shaft assembly
PL-L800,Turntable,PXB-201,PXB-201,Hinge assembly
PL-L800,Turntable,PXB-212,PXB-212,Coil assembly
PL-640/S40,Turntable,PXB-232,PXB-232,Drive plate assembly
PL-L800,Turntable,PXB-233,PXB-233,Panel assembly
PL-L800,Turntable,PXB-234,PXB-234,Carrier base (A) assembly
PL-640/S40,Turntable,PXB-321,PXB-321,Hinge assembly
PL-640/S40,Turntable,PXB-332,PXB-332,Arm rest assembly
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly  PL-640/R Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly  PL-640/WE Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly  PL-640/WP Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly - PL-S40/KCT Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly - PL-S40/R Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly - PL-S40/WP Type
PL-640/S40,Turntable,PXB-340,PXB-340,PU plate assembly
PL-640/S40,Turntable,PXB-345,PXB-345,PU cord assembly
PL-640/S40,Turntable,PXB-345,PXB-345,PU cord assembly  PL-640/KU Type
PL-640/S40,Turntable,PXB-345,PXB-345,PU cord assembly  PL-S40/KUT Type
PL-640/S40,Turntable,PXB-345,PXB-345,PU cord assembly - PL-S40/KUT Type
PL-640/S40,Turntable,PXB-563,PXB-563,Head shell
PL-640/S40,Turntable,PXB-583,PXB-583,Weight assembly
PL-112D,Turntable,PXF-058,PXF-058,Sub weight
PL-12DII,Turntable,PXM-005-0,PXM-005,Function lever assembly
PL-510,Turntable,PXM-020,PXM-020,Motor (including positional detector assembly)
PL-510A,Turntable,PXM-020,PXM-020,Motor (including drive current control assembly)
PL-510S,Turntable,PXM-020,PXM-020,Motor (including positional detector assembly)
PL-112D,Turntable,PXM-022,PXM-022,Motor
PL-530,Turntable,PXM-030,PXM-030,D.D. Motor
PL-117D,Turntable,PXM-032,PXM-032,Motor
PL-520,Turntable,PXM-037,PXM-037,Motor
PL-530,Turntable,PXM-037,PXM-037,Timing motor
PL-115D,Turntable,PXM-041,PXM-041,MOTOR(TURN TABLE)
PL-570,Turntable,PXM-048,PXM-048,Timing motor (KUT)
PL-550,Turntable,PXM-049,PXM-049,D.D. motor
PL-570,Turntable,PXM-049,PXM-049,D.D motor (Including Drive control assembly)
PL-570,Turntable,PXM-050,PXM-050,Timing motor (HGT)
PL-570,Turntable,PXM-053,PXM-053,Timing motor (KCT)
PL-516,Turntable,PXM-054,PXM-054,Motor
PL-518,Turntable,PXM-058,PXM-058,D.D motor
PL-630,Turntable,PXM-059,PXM-059,Motor
PL-540,Turntable,PXM-061,PXM-061,D.D Motor (lnclude PWX-021)
PL-500,Turntable,PXM-064,PXM-064,"MOTOR (KUT,KCT)"
PL-500,Turntable,PXM-064,PXM-064,MOTOR (S)
PL-560,Turntable,PXM-064,PXM-064,Timing motor
PL-560,Turntable,PXM-065,PXM-065,D.D. Motor (Include oscillator assembly PWX-022)
PL-600/600X,Turntable,PXM-069,PXM-069,Motor
PL-L1000,Turntable,PXM-073,PXM-073,Motor
PL-200/200X,Turntable,PXM-074,PXM-074,Motor
PL-500X,Turntable,PXM-080,PXM-080,MOTOR
PL-L800,Turntable,PXM-093,PXM-093,Motor
PL-L800,Turntable,PXM-096,PXM-096,Gear motor
PL-L800,Turntable,PXM-101,PXM-101,Dynamo
PL-640/S40,Turntable,PXM-126,PXM-126,Motor
PL-L1000,Turntable,PXP-003,PXP-003,Solenoid assembly
PL-520,Turntable,PXT 537,PXT 537,Knob (ANTI-SKATE)
PL-510,Turntable,PXT-035,PXT-035,Function lever
PL-510A,Turntable,PXT-035,PXT-035,Function lever (FUNCTION)
PL-510S,Turntable,PXT-035,PXT-035,Function lever
PL-510,Turntable,PXT-036,PXT-036,Button unit
PL-510A,Turntable,PXT-036,PXT-036,Button unit (SPEED SELECT)
PL-510S,Turntable,PXT-036,PXT-036,Button unit
PL-117D,Turntable,PXT-069,PXT-069,Select crank unit
PL-117D,Turntable,PXT-076,PXT-076,EV unit
PL-112D,Turntable,PXT-085,PXT-085,Foot
PL-550,Turntable,PXT-098,PXT-098,Control panel
PL-500,Turntable,PXT-109,PXT-109,Adjust washer
PL-500X,Turntable,PXT-109,PXT-109,Adjust washer
PLC-590,Turntable,PXT-127,PXT-127,Button unit (Power)
PLC-590,Turntable,PXT-129,PXT-129,"Button unit (Start,Stop)"
PL-570,Turntable,PXT-174,PXT-174,Lens
PL-570,Turntable,PXT-186,PXT-186,Name plate (CONTROLS)
PL-570,Turntable,PXT-189,PXT-189,Name plate (Tonearm)
PL-520,Turntable,PXT-199,PXT-199,Stopper
PL-500,Turntable,PXT-201,PXT-201,Adjust shaft
PL-500X,Turntable,PXT-201,PXT-201,Adjust shaft
PL-520,Turntable,PXT-204,PXT-204,Plate
PL-520,Turntable,PXT-213,PXT-213,Rod
PL-520,Turntable,PXT-214,PXT-214,Foot (KUT)
PL-520,Turntable,PXT-219,PXT-219,Stopper assembly
PL-516,Turntable,PXT-226,PXT-226,Cam unit
PL-518,Turntable,PXT-226,PXT-226,Cam assembly
PL-516,Turntable,PXT-229,PXT-229,Lever unit
PL-520,Turntable,PXT-230,PXT-230,"Foot (KCT, HGT)"
PL-516,Turntable,PXT-238,PXT-238,EV cam unit
PL-516,Turntable,PXT-239,PXT-239,Foot unit (KCT)
PL-516,Turntable,PXT-240,PXT-240,Foot unit (KUT)
PL-600/600X,Turntable,PXT-243,PXT-243,PU adjust cam unit
PL-540,Turntable,PXT-250,PXT-250,Lever unit
PL-516,Turntable,PXT-253,PXT-253,AS adjust unit
PL-540,Turntable,PXT-253,PXT-253,AS adjust unit
PL-540,Turntable,PXT-262,PXT-262,Rotor assembly
PL-560,Turntable,PXT-277,PXT-277,"Push button unit (Cut,Repeat,Stop)"
PL-560,Turntable,PXT-292,PXT-292,Arm rest unit
PL-500,Turntable,PXT-295,PXT-295,Push button unit
PL-500X,Turntable,PXT-295,PXT-295,Push button unit
PL-500,Turntable,PXT-296,PXT-296,Actuator A
PL-500X,Turntable,PXT-296,PXT-296,Actuator A
PL-500,Turntable,PXT-301,PXT-301,EV lever unit
PL-500X,Turntable,PXT-301,PXT-301,EV lever unit
PL-500,Turntable,PXT-314,PXT-314,Actuator D
PL-500X,Turntable,PXT-314,PXT-314,Actuator D
PL-100/100X,Turntable,PXT-355,PXT-355,Lever unit
PL-200/200X,Turntable,PXT-355,PXT-355,Detector lever unit
PL-200/200X,Turntable,PXT-356,PXT-356,Plate
PL-100/100X,Turntable,PXT-382,PXT-382,EV lever unit
PL-200/200X,Turntable,PXT-382,PXT-382,EV plate spring A
PL-200/200X,Turntable,PXT-385,PXT-385,EV cam spring
PL-L1000,Turntable,PXT-391,PXT-391,Dial unit
PL-L1000,Turntable,PXT-392,PXT-392,Case unit
PL-L1000,Turntable,PXT-394,PXT-394,Shaft holder B unit
PL-L1000,Turntable,PXT-403,PXT-403,Motor
PL-100/100X,Turntable,PXT-413,PXT-413,EV plate spring (B) unit
PL-L1000,Turntable,PXT-414,PXT-414,Screw
PL-L800,Turntable,PXT-440,PXT-440,Tracking shutter
PL-640/S40,Turntable,PXT-446,PXT-446,Detector lever unit
PL-L800,Turntable,PXT-447,PXT-447,Shell spacer unit
PL-L800,Turntable,PXT-458,PXT-458,Rotor unit
PL-510,Turntable,PXT-517,PXT-517,EV Lever
PL-510S,Turntable,PXT-517,PXT-517,EV Lever
PL-510,Turntable,PXT-518,PXT-518,Wire
PL-510S,Turntable,PXT-518,PXT-518,Wire
PL-510,Turntable,PXT-523,PXT-523,Wire
PL-510A,Turntable,PXT-523,PXT-523,Wire
PL-510S,Turntable,PXT-523,PXT-523,Wire
PL-550,Turntable,PXT-524,PXT-524,Arm stand
PL-530,Turntable,PXT-527,PXT-527,Arm rest unit
PL-520,Turntable,PXT-537,PXT-537,Knob
PL-100/100X,Turntable,PXT-910,PXT-910,Cartridge (without stylus)
PL-200/200X,Turntable,PXT-941,PXT-941,Cartridge assembly (PL-200X)
PL-640/S40,Turntable,PXV-033,PXV-033,EV sheet unit
PL-640/S40,Turntable,PXV-928,PXV-928,"Cartridge (PC-5MC, without stylus) - PL-S40/R Type"
PL-640/S40,Turntable,PXV-928,PXV-928,"Cartridge (PC-5MC, without stylus) - PL-S40/WP Type"
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/KU Type
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/R Type
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/WB Type
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/WE Type
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/WP Type
PL-520,Turntable,PYY-009,PYY-009,Anti-Skating assembly
PL-516,Turntable,PYY-010,PYY-010,Return signal unit
PL-540,Turntable,PYY-012,PYY-012,Cam unit
PL-560,Turntable,PYY-021,PYY-021,P.C. Board (output)
PL-630,Turntable,PYY-022,PYY-022,Cabinet
PL-540,Turntable,PYY-023,PYY-023,PU terminal assembly
PL-500,Turntable,PYY-024,PYY-024,Foot
PL-500X,Turntable,PYY-024,PYY-024,Foot
PL-600/600X,Turntable,PYY-024,PYY-024,Foot assembly
PL-600/600X,Turntable,PYY-025,PYY-025,Gear assembly F
PL-100/100X,Turntable,PYY-058,PYY-058,Return signal unit
PL-200/200X,Turntable,PYY-058,PYY-058,Return signal unit
PL-100/100X,Turntable,PYY-071,PYY-071,Motor assembly
PL-640/S40,Turntable,PYY-100,PYY-100,Cam assembly
PL-L800,Turntable,PYY-104,PYY-104,Carrier base (B) unit
PL-990,Turntable,PZS1001,PZS1001,"MIRCO SW(STOP,PLAY,START)"
